,Compounds,GEM_id,HMDB_id,Cell_Compartment,Synthetic_genes,Transporter_genes,Transporter_genes_in,Receptor_genes,Synonyms,Synthetic_genes_lv2,precursor_transport
64,L-Arginine,MAM01365,HMDB0000517,"c,l,m,e","ass1,asl",NA,"slc3a2a,slc7a5,slc7a6,slc7a7,(slc3a2a and slc7a6),(slc3a2a and slc7a7)","gprc6a,p2ry10,bdkrb1,mlnr,gnrhr4,gnrhr1,gnrhr2,CABZ01080434.1,kiss1rb,ghsra,ghsrb,si:ch73-90p23.1,CU855821.1,si:dkey-211g8.7,si:dkey-211g8.6,si:dkey-211g8.9,F2RL3,mchr1a,mchr1b,chrm3b,chrm3a,anxa1a,anxa1b,anxa1c,anxa1d,nmbr,htr2b,enpep,gpr65,gpr17,agtr1b,agtr1a,htr2cl1,htr2cl2,npffr1,MCHR2,MCHR2,grm1b,grm1a,appa,appb,ptger1a,ptger1b,CCKAR,f2rl2,F2RL2,f2rl1.2,f2rl1.1,erap1a,erap1b,avpr1ab,avpr1aa,ptafr,tacr3a,tacr3l,tacr1a,tacr1b,p2ry1,nmur1b,nmur1a,grm5b,grm5a,chrm1a,adra1ba,adra1bb,ltb4r,npffr2b,NPFFR2,trhrb,trhra,p2ry2.3,p2ry2.1,p2ry2.2,xcr1a.1,xcr1b.1,ednraa,ednrab,gpr4,F2R,f2r,F2R,F2R,F2R,F2R,F2R,oxtr,oxtrl,lpar5b,lpar5a,si:ch73-90p23.1,CU855821.1,si:dkey-211g8.7,si:dkey-211g8.6,CCKBR,si:dkey-1h24.2,CU571081.1,lpar6b,lpar6a,lpar1,si:dkey-78k11.9,ntsr1,lpar3,ptgfr,hcrtr2,cysltr1,tacr2,ednrbb,ednrba,htr2ab,htr2aa,adra1aa,adra1d,grpr,chrm5b,chrm5a,qrfpra,QRFPR,gipr,lpar2b,lpar2a,tbxa2r,erap2,zgc:113337,zgc:172122,sc:d189,si:ch211-214p13.3,si:ch211-222f23.6,si:ch211-141e20.2,si:ch73-22o12.1,pvrl2l,casr,ltb4r2b,ltb4r2a,GPR68","L-Arginine,(2S)-2-amino-5-carbamimidamidopentanoic acid,L-arginine,(2S)-2-Amino-5-(carbamimidamido)pentanoic acid,(2S)-2-Amino-5-guanidinopentanoic acid,(S)-2-Amino-5-guanidinopentanoic acid,(S)-2-Amino-5-guanidinovaleric acid,Arg,Arginine,L-(+)-Arginine,L-Arg,L-Arginin,R,(2S)-2-Amino-5-(carbamimidamido)pentanoate,(2S)-2-Amino-5-guanidinopentanoate,(S)-2-Amino-5-guanidinopentanoate,(S)-2-Amino-5-guanidinovalerate,(S)-2-Amino-5-[(aminoiminomethyl)amino]-pentanoate,(S)-2-Amino-5-[(aminoiminomethyl)amino]-pentanoic acid,(S)-2-Amino-5-[(aminoiminomethyl)amino]pentanoate,(S)-2-Amino-5-[(aminoiminomethyl)amino]pentanoic acid,2-Amino-5-guanidinovalerate,2-Amino-5-guanidinovaleric acid,5-[(Aminoiminomethyl)amino]-L-norvaline,L-a-Amino-D-guanidinovalerate,L-a-Amino-D-guanidinovaleric acid,L-alpha-Amino-delta-guanidinovalerate,L-alpha-Amino-delta-guanidinovaleric acid,N5-(Aminoiminomethyl)-L-ornithine,DL-Arginine acetate, monohydrate,L-Isomer arginine,Monohydrate DL-arginine acetate,L Arginine,Arginine, L isomer,Arginine, L-isomer,Hydrochloride, arginine,Arginine hydrochloride,DL Arginine acetate, monohydrate","nos1,nos2a,nos2b,ddah1,ddah2","slc7a5,slc7a6,slc7a9"
138,Alpha-Lactose,MAM02332,HMDB0000186,"c,g,l,e","b4galt1l,b4galt2",NA,NA,"avpr1ab,avpr1aa,CRHR2,si:dkey-61f9.1,si:dkey-61f9.1,si:cabz01007816.2,CT030017.2,si:ch211-283g2.2,asgrl2,si:ch211-283g2.3,BX640512.3,asgrl1","Alpha-Lactose,(2R,3R,4S,5R,6S)-2-(hydroxymethyl)-6-{[(2R,3S,4R,5R,6S)-4,5,6-trihydroxy-2-(hydroxymethyl)oxan-3-yl]oxy}oxane-3,4,5-triol,α-lactose,1-beta-D-Galactopyranosyl-4-alpha-D-glucopyranose,4-O-beta-D-Galactopyranosyl-alpha-D-glucopyranose,Anhydrous lactose,beta-D-Galp-(1->4)-alpha-D-GLCP,Lactose,Milk sugar,1-b-D-Galactopyranosyl-4-a-D-glucopyranose,1-Β-D-galactopyranosyl-4-α-D-glucopyranose,4-O-b-D-Galactopyranosyl-a-D-glucopyranose,4-O-Β-D-galactopyranosyl-α-D-glucopyranose,b-D-Galp-(1->4)-a-D-GLCP,Β-D-galp-(1->4)-α-D-GLCP,a-Lactose,Α-lactose,(+)-Lactose,1-beta-delta-Galactopyranosyl-4-alpha-delta-glucopyranose,4-O-Hexopyranosylhexose,Aletobiose,Dilactose,Fast-flo lactose,Flowlac 100,Galactinum,GLC-(4-1)Gal,Granulac 140m,Lactin,Lactin (carbohydrate),Lactobiose,Lactohale 300,Lactose anhydride,Lactose fast-flo,Osmolactan,Pharmatosa DCL 21,Pharmatose 21,Pharmatose 325m,Pharmatose DCL 15,Prismalac,Respitose ML 003,Respitose SV 003,Saccharum lactin,Sachelac,Sorbalac 400,Sorbolac 400,Spherolac,Super-tab,Tablettose,Tablettose 70,Tablettose 80,Zeparox ep,Lactose, anhydrous",NA,NA
140,L-Carnitine,MAM02348,HMDB0000062,"c,m,x,r,e","bbox1,cpt2,crata",slc22a21,slc22a21,"igfbp3,appa,appb","L-Carnitine,(3R)-3-hydroxy-4-(trimethylazaniumyl)butanoate,L-carnitine,(-)-Carnitine,(-)-L-Carnitine,3-Carboxy-2-hydroxy-N,N,N-trimethyl-1-propanaminium hydroxide, inner salt,Carnicor,Carnitene,Carnitine,Carnitor,Karnitin,Levocarnitine,Vitamin BT,L-gamma-Trimethyl-beta-hydroxybutyrobetaine,(R)-Carnitine,L-g-Trimethyl-b-hydroxybutyrobetaine,L-Γ-trimethyl-β-hydroxybutyrobetaine,(-)-(R)-3-Hydroxy-4-(trimethylammonio)butyrate,(R)-(3-Carboxy-2-hydroxypropyl)trimethylammonium hydroxide,(S)-Carnitine,1-Carnitine,3-Carboxy-2-hydroxy-N,N,N-trimethyl-1-propanaminium,3-Hydroxy-4-trimethylammoniobutanoate,3-Hydroxy-4-trimethylammoniobutanoic acid,Bicarnesine,Carniking,Carniking 50,Carnilean,Carnipass,Carnipass 20,D-Carnitine,delta-Carnitine,DL-Carnitine,gamma-Trimethyl-ammonium-beta-hydroxybutirate,gamma-Trimethyl-beta-hydroxybutyrobetaine,gamma-Trimethyl-hydroxybutyrobetaine,L-(-)-Carnitine,Levocarnitina,Levocarnitinum,R-(-)-3-Hydroxy-4-trimethylaminobutyrate,L Carnitine",NA,NA
2,3-Hydroxybutyric acid,MAM00157,HMDB0000011,"c,m,e","bdh2,bdh1","slc16a8,slc16a1b,slc16a3a,slc16a4,slc16a5b,slc16a5a,slc16a1a,slc16a3b,slc16a6b,zgc:165507","slc16a1a,slc16a1b,slc16a3a,slc16a3b,slc16a4,slc16a5a,slc16a5b,slc16a6b,slc16a8,zgc:165507","drd4b,drd4a,bdkrb1,grm6a,grm6b,oprd1a,oprd1b,s1pr4,ccr7,mchr1a,mchr1b,galr2b,aplnr2,anxa1a,anxa1b,anxa1c,anxa1d,oprk1,sstr1a,gpr17,ackr3a,ackr3b,adra2a,MCHR2,MCHR2,appa,appb,htr5ab,htr5aa,cxcr5,ccr2,ccr11.1,ccr2,ccr2,ccr11.1,ccr2,si:zfos-169g10.2,sstr3,cxcr2,ccr2,ccr11.1,ccr2,gper1,oxgr1a.1,oxgr1a.3,oxgr1b,oxgr1a.2,galr1a,CU571081.1,mtnr1aa,mtnr1ab,s1pr1,nmur1b,nmur1a,p2ry12,htr1aa,P2RY14,adora1a,adora1b,htr1ab,cxcr2,chrm2b,chrm2a,p2ry13,htr1aa,ccr8.1,si:cabz01093077.1,cabz01093075.1,lpar5b,lpar5a,s1pr5b,rxfp3.3a3,rxfp3.3a2,galr2a,ccr10,ccr9a,ccr9b,npy2rl,npy2r,ccr2,ccr11.1,ccr2,oprl1,npy4r,ccr6b,ccr6a,CU571081.1,CU571081.1,gpr18,grm8b,grm8a,CABZ01041494.1,ptger3,sstr2b,sstr2a,lpar1,npy1r,drd2b,drd2a,grm3,cnr1,npbwr2a,htr1aa,lpar3,agtr2,cxcr3.1,cxcr3.3,grm4,cnr2,hcar1-3,hcar1-4,drd3,grm2b,grm2a,lpar2b,lpar2a,adra2c,cxcr4b,cxcr4a,oprm1,chrm4a,casr,ccr2,ccr11.1,ccr2,s1pr2,pparaa,pparab","3-Hydroxybutyric acid,(3R)-3-hydroxybutanoic acid,(-)-3-hydroxybutyric acid,(R)-(-)-beta-Hydroxybutyric acid,(R)-3-Hydroxybutanoic acid,3-D-Hydroxybutyric acid,D-3-Hydroxybutyric acid,D-beta-Hydroxybutyric acid,(R)-(-)-b-Hydroxybutyrate,(R)-(-)-b-Hydroxybutyric acid,(R)-(-)-beta-Hydroxybutyrate,(R)-(-)-Β-hydroxybutyrate,(R)-(-)-Β-hydroxybutyric acid,(R)-3-Hydroxybutanoate,3-D-Hydroxybutyrate,D-3-Hydroxybutyrate,D-b-Hydroxybutyrate,D-b-Hydroxybutyric acid,D-beta-Hydroxybutyrate,D-Β-hydroxybutyrate,D-Β-hydroxybutyric acid,(R)-3-Hydroxybutyrate,3-delta-Hydroxybutyrate,3-delta-Hydroxybutyric acid,BHIB,D-(-)-3-Hydroxybutyrate,delta-(-)-3-Hydroxybutyrate,delta-3-Hydroxybutyrate,delta-3-Hydroxybutyric acid,delta-beta-Hydroxybutyrate,3R-Hydroxy-butanoate,(R)-3-Hydroxybutyric acid,(-)-3-Hydroxy-n-butyric acid,(-)-3-Hydroxybutyric acid,(3R)-3-Hydroxybutanoic acid,(3R)-3-Hydroxybutyric acid,(3R)-Hydroxybutyrate,(R)-(-)-3-Hydroxybutyric acid,(R)-beta-Hydroxybutanoic acid,(R)-beta-Hydroxybutyric acid,(R)-β-Hydroxybutanoic acid,(R)-β-Hydroxybutyric acid,3-Hydroxy-n-butyric acid,3-Hydroxybutanoic acid,3R-Hydroxybutanoic acid,D-(-)-3-Hydroxybutanoic acid,D-(-)-3-Hydroxybutyric acid,D-(-)-beta-Hydroxybutyric acid,D-(-)-β-Hydroxybutyric acid,beta-Hydroxy-n-butyric acid,beta-Hydroxybutanoic acid,beta-Hydroxybutyric acid,β-Hydroxy-n-butyric acid,β-Hydroxybutanoic acid,β-Hydroxybutyric acid",NA,NA
152,L-Methionine,MAM02471,HMDB0000696,"c,l,m,e","bhmt,mtr,tat,ctsa,ctsba,ctsc,ctsd,ctsf,ctsh,ctsk,ctsla,ctslb,ctsll,ctso,ctss2.1,ctss2.2,ctsz,gzm3,gzm3.2,gzm3.3,gzm3.4,lgmn,si:dkey-239j18.2,si:dkey-239j18.3,si:dkey-269i1.4,tpp1,zgc:174153,zgc:174154,hacd1,hacd2,lias","slc3a2a and slc7a8a,slc36a1,slc43a1a,slc43a1b,slc43a2a,slc43a2b,slc7a1b,slc7a2,slc7a3a,slc7a5,slc7a7","slc7a5,slc7a6,slc3a1 and slc7a6 and slc7a9","zgc:113337,zgc:172122,sc:d189,si:ch211-214p13.3,si:ch211-222f23.6,si:ch211-141e20.2,si:ch73-22o12.1,pvrl2l","L-Methionine,(2S)-2-amino-4-(methylsulfanyl)butanoic acid,L-methionine,(2S)-2-Amino-4-(methylsulfanyl)butanoic acid,(S)-2-Amino-4-(methylthio)butanoic acid,(S)-2-Amino-4-(methylthio)butyric acid,(S)-Methionine,L-(-)-Methionine,L-alpha-Amino-gamma-methylmercaptobutyric acid,L-Methionin,M,Met,METHIONINE,L-2-Amino-4methylthiobutyric acid,L-Methionine Z,(2S)-2-Amino-4-(methylsulfanyl)butanoate,(2S)-2-Amino-4-(methylsulphanyl)butanoate,(2S)-2-Amino-4-(methylsulphanyl)butanoic acid,(S)-2-Amino-4-(methylthio)butanoate,(S)-2-Amino-4-(methylthio)butyrate,L-a-Amino-g-methylmercaptobutyrate,L-a-Amino-g-methylmercaptobutyric acid,L-alpha-Amino-gamma-methylmercaptobutyrate,L-Α-amino-γ-methylmercaptobutyrate,L-Α-amino-γ-methylmercaptobutyric acid,L-2-Amino-4methylthiobutyrate,(L)-Methionine,(S)-(+)-Methionine,(S)-2-Amino-4-(methylthio)-butanoate,(S)-2-Amino-4-(methylthio)-butanoic acid,2-Amino-4-(methylthio)butyrate,2-Amino-4-(methylthio)butyric acid,2-Amino-4-methylthiobutanoate,2-Amino-4-methylthiobutanoic acid,a-Amino-g-methylmercaptobutyrate,a-Amino-g-methylmercaptobutyric acid,Acimethin,alpha-Amino-alpha-aminobutyric acid,alpha-Amino-gamma-methylmercaptobutyrate,alpha-Amino-gamma-methylmercaptobutyric acid,Cymethion,g-Methylthio-a-aminobutyrate,g-Methylthio-a-aminobutyric acid,gamma-Methylthio-alpha-aminobutyrate,gamma-Methylthio-alpha-aminobutyric acid,H-Met-H,H-Met-OH,L(-)-Amino-alpha-amino-alpha-aminobutyric acid,L(-)-Amino-gamma-methylthiobutyric acid,L-2-Amino-4-(methylthio)butyric acid,L-2-Amino-4-methylthiobutyric acid,L-a-Amino-g-methylthiobutyrate,L-a-Amino-g-methylthiobutyric acid,L-alpha-Amino-gamma-methylthiobutyrate,L-alpha-Amino-gamma-methylthiobutyric acid,L-gamma-Methylthio-alpha-aminobutyric acid,L-Methioninum,Liquimeth,Mepron,Methilanin,Methioninum,Metionina,Neo-methidin,Poly-L-methionine,Polymethionine,S-Methionine,S-Methyl-L-homocysteine,Toxin war,L-Isomer methionine,Methionine, L-isomer,Pedameth,Methionine, L isomer,(3R,3'r,6S)-4,5-DIDEHYDRO-5,6-dihydro-BETA,BETA-carotene-3,3'-diol,Bo-xan,e 161b,Xanthophyll,(3R,3'r,6S)-4,5-DIDEHYDRO-5,6-dihydro-b,b-carotene-3,3'-diol,(3R,3'r,6S)-4,5-DIDEHYDRO-5,6-dihydro-β,β-carotene-3,3'-diol",NA,NA
71,Bilirubin,MAM01396,HMDB0000054,"c,r,e","blvra,blvrb",NA,NA,"pparaa,pparab,abcb11b,chrna4a,chrna4b","Bilirubin,3-(2-{[3-(2-carboxyethyl)-5-{[(2Z)-4-ethenyl-3-methyl-5-oxo-2,5-dihydro-1H-pyrrol-2-ylidene]methyl}-4-methyl-1H-pyrrol-2-yl]methyl}-5-{[(2Z)-3-ethenyl-4-methyl-5-oxo-2,5-dihydro-1H-pyrrol-2-ylidene]methyl}-4-methyl-1H-pyrrol-3-yl)propanoic acid,bilirubin,1,10,19,22,23,24-Hexahydro-2,7,13,17-tetramethyl-1,19-dioxo-3,18-divinylbiline-8,12-dipropionic acid,2,17-Diethenyl-1,10,19,22,23,24-hexahydro-3,7,13,18-tetramethyl-1,19-dioxo-21H-biline-8,12-dipropanoic acid,2,7,13,17-Tetramethyl-1,19-dioxo-3,18-divinyl-1,10,19,22,23,24-hexahydro-21H-biline-8,12-dipropanoic acid,8,12-Bis(2-carboxyethyl)-2,7,13,17-tetramethyl-3,18-divinylbiladiene-ac-1,19(21H,24H)-dione,Bilirubin(Z,Z),Bilirubin-ixalpha,1,10,19,22,23,24-Hexahydro-2,7,13,17-tetramethyl-1,19-dioxo-3,18-divinylbiline-8,12-dipropionate,2,17-Diethenyl-1,10,19,22,23,24-hexahydro-3,7,13,18-tetramethyl-1,19-dioxo-21H-biline-8,12-dipropanoate,2,7,13,17-Tetramethyl-1,19-dioxo-3,18-divinyl-1,10,19,22,23,24-hexahydro-21H-biline-8,12-dipropanoate,Bilirubin ixalpha,(4Z,15Z)-Bilirubin ixa,(Z,Z)-Bilirubin ixa,1,10,19,22,23,24-Hexahydro-2,7,13,17-tetramethyl-1,19-dioxo-3,18-divinyl-biline-8,12-dipropionate,1,10,19,22,23,24-Hexahydro-2,7,13,17-tetramethyl-1,19-dioxo-3,18-divinyl-biline-8,12-dipropionic acid,3-(2-((3-(2-Carboxyethyl)-4-methyl-5-((3-methyl-5-oxo-4-vinyl-1,5-dihydro-2H-pyrrol-2-ylidene)methyl)-1H-pyrrol-2-yl)methyl)-4-methyl-5-((4-methyl-5-oxo-3-vinyl-1,5-dihydro-2H-pyrrol-2-ylidene)methyl)-1H-pyrrol-3-yl)propanoate,3-(2-((3-(2-Carboxyethyl)-4-methyl-5-((3-methyl-5-oxo-4-vinyl-1,5-dihydro-2H-pyrrol-2-ylidene)methyl)-1H-pyrrol-2-yl)methyl)-4-methyl-5-((4-methyl-5-oxo-3-vinyl-1,5-dihydro-2H-pyrrol-2-ylidene)methyl)-1H-pyrrol-3-yl)propanoic acid,3-(2-((3-(2-Carboxyethyl)-4-methyl-5-[(Z)-(3-methyl-5-oxo-4-vinyl-1,5-dihydro-2H-pyrrol-2-ylidene)methyl]-1H-pyrrol-2-yl)methyl)-4-methyl-5-[(Z)-(4-methyl-5-oxo-3-vinyl-1,5-dihydro-2H-pyrrol-2-ylidene,3-[2-[[3-(2-Carboxyethyl)-5-[(3-ethenyl-4-methyl-5-oxo-pyrrol-2-ylidene)methyl]-4-methyl-1H-pyrrol-2-yl]methyl]-5-[(4-ethenyl-3-methyl-5-oxo-pyrrol-2-ylidene)methyl]-4-methyl-1H-pyrrol-3-yl]propanoate,3-[2-[[3-(2-Carboxyethyl)-5-[(3-ethenyl-4-methyl-5-oxo-pyrrol-2-ylidene)methyl]-4-methyl-1H-pyrrol-2-yl]methyl]-5-[(4-ethenyl-3-methyl-5-oxo-pyrrol-2-ylidene)methyl]-4-methyl-1H-pyrrol-3-yl]propanoic acid,3-[2-[[3-(2-Carboxyethyl)-5-[(Z)-(3-ethenyl-4-methyl-5-oxo-pyrrol-2-ylidene)methyl]-4-methyl-1H-pyrrol-2-yl]methyl]-5-[(Z)-(4-ethenyl-3-methyl-5-oxo-pyrrol-2-ylidene)methyl]-4-methyl-1H-pyrrol-3-yl]propanoate,3-[2-[[3-(2-Carboxyethyl)-5-[(Z)-(3-ethenyl-4-methyl-5-oxo-pyrrol-2-ylidene)methyl]-4-methyl-1H-pyrrol-2-yl]methyl]-5-[(Z)-(4-ethenyl-3-methyl-5-oxo-pyrrol-2-ylidene)methyl]-4-methyl-1H-pyrrol-3-yl]propanoic acid,Bilirubin IX-alpha,Cholerythrin,Hematoidin,Bilirubin IX alpha",NA,NA
17,20-Carboxy-leukotriene B4,MAM00585,HMDB0006059,"c,m,x,r,e","cbr1,dhrs4",NA,NA,"ltb4r,ltb4r2b,ltb4r2a","20-Carboxy-leukotriene B4,(5S,6Z,8E,10E,12R,14Z)-5,12-dihydroxyicosa-6,8,10,14-tetraenedioic acid,20-cooh-LTB4,20-Carboxy-LTB4,20-COOH-Leukotriene b4,20-COOH-LTB4,5,12-Dihydroxy-delta5,8,11,14-eicosapolyendioic acid,5,12-Dihydroxy-delta5,8,11,14-eicosapolyendioate,5,12-Dihydroxy-δ5,8,11,14-eicosapolyendioate,5,12-Dihydroxy-δ5,8,11,14-eicosapolyendioic acid,(5S,6Z,8E,10E,12R,14Z)-5,12-Dihydroxyicosa-6,8,10,14-tetraenedioate,(5S,6Z,8E,10E,12R,14Z)-5,12-Dihydroxyicosa-6,8,10,14-tetraenedioic acid,(S-(R*,s*-(e,Z,e,Z)))-5,12-dihydroxy-6,8,10,14-eicosatetraenedioate,(S-(R*,s*-(e,Z,e,Z)))-5,12-dihydroxy-6,8,10,14-eicosatetraenedioic acid,20-Carboxy-leukotriene- b4,20-Carboxyleukotriene b4,20-Hydroxy-20-oxo-leukotriene b4,5(S),12(R)-Dihydroxy-20-carboxy-6,8,10,14-eicosatetraenoate,5(S),12(R)-Dihydroxy-20-carboxy-6,8,10,14-eicosatetraenoic acid,5S,12R-Dihydroxy-6Z,8E,10E,14Z-eicosatetraene-1,20-dioate,5S,12R-Dihydroxy-6Z,8E,10E,14Z-eicosatetraene-1,20-dioic acid,20-COOH LTB4",NA,NA
68,Benzamide,MAM01380,HMDB0004461,"c,r,e,m","ces3,aldh3b1",NA,NA,"cxcr2,esr1,gabra4,gabrb3,gabrd,mpl,ncoa3","Benzamide,benzamide,Benzenecarboxamide,Benzoic acid amide,Benzoylamide,PHC(=O)NH2,PHC(O)NH2,Phenylcarboxamide,Phenylcarboxyamide,Benzoate amide,Amid kyseliny benzoove,Benzamide (acd/name 4.0),Benzoate,Benzoic acid,Phenyl carboxyamide,Tigan,Trimethobenzamide hydrochloride",NA,NA
20,25-Hydroxycholesterol,MAM00619,HMDB0006247,"r,c,e",ch25h,NA,NA,"gpr183a,gpr183b,esr1,scarb1,ABCA7,rorc,si:dkey-258f14.3,si:dkey-258f14.7,esr2a,esr2b,nr1h3,pparaa,pparab,ror1,ror2,roraa","25-Hydroxycholesterol,(2R,5S,10S,14R,15R)-14-[(2R)-6-hydroxy-6-methylheptan-2-yl]-2,15-dimethyltetracyclo[8.7.0.0²,⁷.0¹¹,¹⁵]heptadec-7-en-5-ol,(beta)-Cholest-5-ene-3-25-diol,25-Hydroxy-cholesterol,25-Hydroxycholest-5-en-3-ol,5-Cholestene-3beta-25-diol,Cholest-5-en-3beta-25-diol,Cholest-5-ene-3-b,25-diol,Cholest-5-ene-3-beta,25-diol,Cholest-5-ene-3beta-25-diol",NA,NA
52,Acetylcholine,MAM01260,HMDB0000895,"c,n,e",chata,"slc22a2,slc22a3,slc18a3b",NA,"npy1r,npy2rl,npy2r,chrna4a,chrna4b,chrm3b,chrm3a,chrm5b,chrm5a,galr2b,chrna3,FO907089.1,chrna7,FO907089.1,chrna7,chrm1a,chrm2b,chrm2a,chrm4a,p2ry10,drd4b,drd4a,bdkrb1,mlnr,gnrhr4,gnrhr1,gnrhr2,CABZ01080434.1,grm6a,grm6b,nr3c1,kiss1rb,oprd1a,oprd1b,ghsra,ghsrb,s1pr4,si:ch73-90p23.1,CU855821.1,si:dkey-211g8.7,si:dkey-211g8.6,si:dkey-211g8.9,ccr7,F2RL3,mchr1a,mchr1b,aplnr2,anxa1a,anxa1b,anxa1c,anxa1d,nmbr,chrnd,htr2b,chrna1,trpv4,chrnb4,oprk1,sstr1a,gpr65,gpr17,ackr3a,ackr3b,agtr1b,agtr1a,htr2cl1,htr2cl2,chrna6,npffr1,adra2a,MCHR2,MCHR2,grm1b,grm1a,appa,appb,htr5ab,htr5aa,chrnb3a,chrnb3b,cxcr5,ccr2,ccr11.1,ccr2,ccr2,ccr11.1,ccr2,ptger1a,ptger1b,chrne,si:zfos-169g10.2,sstr3,CCKAR,cxcr2,ccr2,ccr11.1,ccr2,f2rl2,F2RL2,f2rl1.2,f2rl1.1,gper1,oxgr1a.1,oxgr1a.3,oxgr1b,oxgr1a.2,avpr1ab,avpr1aa,chrna5,galr1a,ptafr,CU571081.1,mtnr1aa,mtnr1ab,tacr3a,tacr3l,tacr1a,tacr1b,p2ry1,s1pr1,nmur1b,nmur1a,grm5b,grm5a,adra1ba,adra1bb,p2ry12,ltb4r,htr1aa,npffr2b,NPFFR2,P2RY14,adora1a,adora1b,gprc6a,trhrb,trhra,p2ry2.3,p2ry2.1,p2ry2.2,xcr1a.1,xcr1b.1,ednraa,ednrab,htr1ab,cxcr2,gpr4,p2ry13,F2R,f2r,F2R,F2R,F2R,F2R,F2R,htr1aa,oxtr,oxtrl,ccr8.1,si:cabz01093077.1,cabz01093075.1,lpar5b,lpar5a,si:ch73-90p23.1,CU855821.1,si:dkey-211g8.7,si:dkey-211g8.6,s1pr5b,rxfp3.3a3,rxfp3.3a2,galr2a,ccr10,ccr9a,ccr9b,ccr2,ccr11.1,ccr2,CCKBR,si:dkey-1h24.2,oprl1,npy4r,ccr6b,ccr6a,CU571081.1,CU571081.1,gpr18,grm8b,grm8a,lpar6b,lpar6a,CABZ01041494.1,ptger3,sstr2b,sstr2a,lpar1,si:dkey-78k11.9,drd2b,drd2a,grm3,chrnb2,cnr1,npbwr2a,htr1aa,ntsr1,lpar3,ptgfr,hcrtr2,agtr2,tie1,cysltr1,tacr2,cxcr3.1,cxcr3.3,grm4,cnr2,ednrbb,ednrba,hcar1-3,hcar1-4,htr2ab,htr2aa,hdr,tnfrsfa,cd40,tnfrsf1b,tnfrsf11a,adra1aa,adra1d,grpr,drd3,qrfpra,QRFPR,grm2b,grm2a,gipr,lpar2b,lpar2a,chrna2b,chrna2a,adra2c,cxcr4b,cxcr4a,tbxa2r,oprm1,casr,ltb4r2b,ltb4r2a,GPR68,ccr2,ccr11.1,ccr2,s1pr2,chrna10a,LO018568.1,chrna9,chrnb1l,chrnb1,chrng","Acetylcholine,[2-(acetyloxy)ethyl]trimethylazanium,acetylcholine,ACh,Azetylcholin,Choline acetate,O-Acetylcholine,Choline acetic acid,Acetylcholine iodide,Acetylcholine perchlorate,Acetylcholine sulfate (1:1),Bromoacetylcholine,Cusi, acetilcolina,Iodide, acetylcholine,2-(Acetyloxy)-N,N,N-trimethylethanaminium,Acetilcolina cusi,Acetylcholine fluoride,Acetylcholine L tartrate,Acetylcholine picrate,Chloroacetylcholine,Miochol,Perchlorate, acetylcholine,Acetylcholine L-tartrate,Acetylcholine picrate (1:1),Hydroxide, acetylcholine,Acetylcholine bromide,Acetylcholine chloride,Acetylcholine hydroxide,Bromide, acetylcholine,Fluoride, acetylcholine,L-Tartrate, acetylcholine,Acetyl choline ion,Acetylcholine cation,Acetylcholinium: acetyl-choline,Choline acetate (ester),Bournonville brand OF acetylcholine chloride,Iolab brand OF acetylcholine chloride,Alcon brand OF acetylcholine chloride,Ciba vision brand OF acetylcholine chloride",NA,NA
147,Malic acid,MAM02439,HMDB0000156,"c,m,x,e",clybl,NA,NA,"mtnr1aa,mtnr1ab","Malic acid,(2S)-2-hydroxybutanedioic acid,(-)-malic acid,(-)-L-Malic acid,(S)-(-)-Hydroxysuccinic acid,L-2-Hydroxybutanedioic acid,L-Apple acid,Malate,S-2-Hydroxybutanedioic acid,L-Malate,(-)-L-Malate,(S)-(-)-Hydroxysuccinate,L-2-Hydroxybutanedioate,S-2-Hydroxybutanedioate,(-)-(S)-Malate,(-)-(S)-Malic acid,(-)-Hydroxysuccinate,(-)-Hydroxysuccinic acid,(-)-Malic acid,(2S)-2-Hydroxybutanedioate,(2S)-2-Hydroxybutanedioic acid,(S)-Hydroxy-butanedioate,(S)-Hydroxy-butanedioic acid,(S)-Hydroxybutanedioate,(S)-Hydroxybutanedioic acid,(S)-Malic acid,Apple acid,L-(-)-Malic acid,L-Hydroxybutanedioate,L-Hydroxybutanedioic acid,L-Hydroxysuccinate,L-Hydroxysuccinic acid,S-(-)-Malate,S-(-)-Malic acid,(S)-Malate,L-Malic acid,(2S)-2-Hydroxysuccinic acid,(2S)-Malic acid,(S)-2-Hydroxysuccinic acid,2-Hydroxybutanedioic acid,2-Hydroxyethane-1,2-dicarboxylic acid,2-Hydroxysuccinic acid,Deoxytetraric acid,Hydroxybutanedioic acid,Hydroxysuccinic acid,Monohydroxybutanedioic acid,alpha-Hydroxysuccinic acid,α-Hydroxysuccinic acid",NA,NA
30,3-Methoxytyramine,MAM00821,HMDB0000022,"c,e","comta,tomt",NA,NA,"taar1b,chrm1a,chrm4a","3-Methoxytyramine,4-(2-aminoethyl)-2-methoxyphenol,methoxytyramine,3-Methoxy-4-hydroxyphenylethyl amine,3-O-Methyldopamine,4-(2-Amino-ethyl)-2-methoxy-phenol,4-(2-Aminoethyl)-2-methoxy-phenol,4-(2-Aminoethyl)-2-methoxyphenol,5-(2-Aminoethyl)guaiacol,Methoxytyramine,3-Methoxytyramine hydrochloride",NA,NA
